,DATE,OPEN,HIGH,LOW,CLOSE,NAME,TICKER,SECTOR
223,2017-08-10,5.407,5.444,4.93,5.006,The Trade Desk,TTD,Communication Services
224,2017-08-11,5.556,5.658,5.055,5.445,The Trade Desk,TTD,Communication Services
225,2017-08-14,5.55,5.628,5.235,5.364,The Trade Desk,TTD,Communication Services
226,2017-08-15,5.345,5.375,4.98,5.102,The Trade Desk,TTD,Communication Services
227,2017-08-16,5.072,5.173,5.012,5.057,The Trade Desk,TTD,Communication Services
228,2017-08-17,5.03,5.19,4.769,4.837,The Trade Desk,TTD,Communication Services
229,2017-08-18,4.837,5.026,4.649,4.951,The Trade Desk,TTD,Communication Services
230,2017-08-21,4.931,5.02,4.803,5.002,The Trade Desk,TTD,Communication Services
231,2017-08-22,5.003,5.063,4.902,5.028,The Trade Desk,TTD,Communication Services
232,2017-08-23,4.937,5.022,4.925,4.999,The Trade Desk,TTD,Communication Services
233,2017-08-24,5.049,5.188,5.006,5.1,The Trade Desk,TTD,Communication Services
234,2017-08-25,5.138,5.168,5.0303,5.104,The Trade Desk,TTD,Communication Services
235,2017-08-28,5.129,5.158,5.024,5.14,The Trade Desk,TTD,Communication Services
236,2017-08-29,5.05,5.219,5.05,5.175,The Trade Desk,TTD,Communication Services
237,2017-08-30,5.176,5.333,5.175,5.3,The Trade Desk,TTD,Communication Services
238,2017-08-31,5.333,5.398,5.2554,5.297,The Trade Desk,TTD,Communication Services
239,2017-09-01,5.306,5.439,5.26,5.369,The Trade Desk,TTD,Communication Services
240,2017-09-05,5.315,5.363,5.16,5.351,The Trade Desk,TTD,Communication Services
241,2017-09-06,5.357,5.498,5.357,5.485,The Trade Desk,TTD,Communication Services
242,2017-09-07,5.499,5.757,5.4865,5.708,The Trade Desk,TTD,Communication Services
243,2017-09-08,5.706,5.92,5.579,5.623,The Trade Desk,TTD,Communication Services
244,2017-09-11,5.695,6.089,5.535,6.057,The Trade Desk,TTD,Communication Services
245,2017-09-12,6.19,6.286,6.01,6.168,The Trade Desk,TTD,Communication Services
246,2017-09-13,6.176,6.255,5.995,6.012,The Trade Desk,TTD,Communication Services
247,2017-09-14,5.999,6.0589,5.901,5.97,The Trade Desk,TTD,Communication Services
248,2017-09-15,5.97,6.0798,5.914,5.988,The Trade Desk,TTD,Communication Services
249,2017-09-18,6.039,6.118,5.936,6.009,The Trade Desk,TTD,Communication Services
250,2017-09-19,6.014,6.204,5.976,6.172,The Trade Desk,TTD,Communication Services
251,2017-09-20,6.203,6.2675,5.85,5.981,The Trade Desk,TTD,Communication Services
252,2017-09-21,6.002,6.17,5.831,5.954,The Trade Desk,TTD,Communication Services
253,2017-09-22,5.892,6.0145,5.876,5.98,The Trade Desk,TTD,Communication Services
254,2017-09-25,5.973,5.98,5.561,5.636,The Trade Desk,TTD,Communication Services
255,2017-09-26,5.696,5.82,5.5666,5.601,The Trade Desk,TTD,Communication Services
256,2017-09-27,5.644,5.863,5.625,5.779,The Trade Desk,TTD,Communication Services
257,2017-09-28,5.73,5.877,5.6901,5.832,The Trade Desk,TTD,Communication Services
258,2017-09-29,5.832,6.172,5.832,6.151,The Trade Desk,TTD,Communication Services
259,2017-10-02,6.201,6.2396,5.942,5.956,The Trade Desk,TTD,Communication Services
260,2017-10-03,5.999,6.054,5.92,6.053,The Trade Desk,TTD,Communication Services
261,2017-10-04,6.038,6.192,5.91,6.014,The Trade Desk,TTD,Communication Services
262,2017-10-05,6.061,6.117,5.857,6.096,The Trade Desk,TTD,Communication Services
263,2017-10-06,6.035,6.524,6.003,6.428,The Trade Desk,TTD,Communication Services
264,2017-10-09,6.5,6.642,6.418,6.418,The Trade Desk,TTD,Communication Services
265,2017-10-10,6.451,6.521,6.396,6.412,The Trade Desk,TTD,Communication Services
266,2017-10-11,6.41,6.525,6.376,6.486,The Trade Desk,TTD,Communication Services
267,2017-10-12,6.485,6.648,6.426,6.531,The Trade Desk,TTD,Communication Services
268,2017-10-13,6.65,6.73,6.554,6.651,The Trade Desk,TTD,Communication Services
269,2017-10-16,6.682,6.6889,6.302,6.453,The Trade Desk,TTD,Communication Services
270,2017-10-17,6.429,6.49,6.332,6.389,The Trade Desk,TTD,Communication Services
271,2017-10-18,6.317,6.441,6.31,6.407,The Trade Desk,TTD,Communication Services
272,2017-10-19,6.3,6.336,6.151,6.324,The Trade Desk,TTD,Communication Services
273,2017-10-20,6.391,6.464,6.266,6.362,The Trade Desk,TTD,Communication Services
274,2017-10-23,6.476,6.48,6.332,6.346,The Trade Desk,TTD,Communication Services
275,2017-10-24,6.435,6.435,6.3111,6.331,The Trade Desk,TTD,Communication Services
276,2017-10-25,6.342,6.478,6.169,6.257,The Trade Desk,TTD,Communication Services
277,2017-10-26,6.309,6.448,6.211,6.268,The Trade Desk,TTD,Communication Services
278,2017-10-27,6.301,6.413,6.236,6.397,The Trade Desk,TTD,Communication Services
279,2017-10-30,6.44,6.48,6.291,6.42,The Trade Desk,TTD,Communication Services
280,2017-10-31,6.464,6.678,6.42,6.592,The Trade Desk,TTD,Communication Services
281,2017-11-01,6.634,6.666,6.338,6.507,The Trade Desk,TTD,Communication Services
282,2017-11-02,6.476,6.476,6.298,6.406,The Trade Desk,TTD,Communication Services
283,2017-11-03,6.428,6.491,6.281,6.462,The Trade Desk,TTD,Communication Services
284,2017-11-06,6.518,6.558,6.4,6.538,The Trade Desk,TTD,Communication Services
285,2017-11-07,6.538,6.566,6.405,6.466,The Trade Desk,TTD,Communication Services
286,2017-11-08,6.44,6.477,6.017,6.165,The Trade Desk,TTD,Communication Services
287,2017-11-09,6.05,6.102,5.6865,5.928,The Trade Desk,TTD,Communication Services
288,2017-11-10,5.135,5.347,4.9251,5.0995,The Trade Desk,TTD,Communication Services
289,2017-11-13,5.107,5.137,4.684,4.8405,The Trade Desk,TTD,Communication Services
290,2017-11-14,4.821,4.9309,4.632,4.705,The Trade Desk,TTD,Communication Services
291,2017-11-15,4.607,4.825,4.513,4.824,The Trade Desk,TTD,Communication Services
292,2017-11-16,4.85,5.014,4.8057,4.89,The Trade Desk,TTD,Communication Services
293,2017-11-17,4.916,5.033,4.889,5.001,The Trade Desk,TTD,Communication Services
294,2017-11-20,5.02,5.105,4.982,5.04,The Trade Desk,TTD,Communication Services
295,2017-11-21,5.075,5.22,5.048,5.192,The Trade Desk,TTD,Communication Services
296,2017-11-22,5.211,5.231,5.101,5.112,The Trade Desk,TTD,Communication Services
297,2017-11-24,5.107,5.151,5.021,5.119,The Trade Desk,TTD,Communication Services
298,2017-11-27,5.115,5.126,4.975,4.989,The Trade Desk,TTD,Communication Services
299,2017-11-28,4.991,5.036,4.8563,5.014,The Trade Desk,TTD,Communication Services
300,2017-11-29,4.964,5.0,4.681,4.841,The Trade Desk,TTD,Communication Services
301,2017-11-30,4.834,4.924,4.7628,4.914,The Trade Desk,TTD,Communication Services
302,2017-12-01,4.839,4.9419,4.641,4.8,The Trade Desk,TTD,Communication Services
303,2017-12-04,4.858,4.9,4.496,4.525,The Trade Desk,TTD,Communication Services
304,2017-12-05,4.5,4.65,4.481,4.507,The Trade Desk,TTD,Communication Services
305,2017-12-06,4.474,4.499,4.344,4.418,The Trade Desk,TTD,Communication Services
306,2017-12-07,4.405,4.553,4.38,4.534,The Trade Desk,TTD,Communication Services
307,2017-12-08,4.563,4.645,4.4817,4.525,The Trade Desk,TTD,Communication Services
308,2017-12-11,4.699,4.929,4.682,4.83,The Trade Desk,TTD,Communication Services
309,2017-12-12,4.815,4.907,4.679,4.686,The Trade Desk,TTD,Communication Services
310,2017-12-13,4.7,4.9098,4.686,4.9,The Trade Desk,TTD,Communication Services
311,2017-12-14,4.905,4.949,4.793,4.897,The Trade Desk,TTD,Communication Services
312,2017-12-15,4.907,4.991,4.835,4.925,The Trade Desk,TTD,Communication Services
313,2017-12-18,4.967,5.032,4.908,4.98,The Trade Desk,TTD,Communication Services
